hr, targetSPN(difficulty), avgDelta (real difficulty), hrthres
135,1.09079,1.171993,107.6
135,1.090942,1.171993,107.6
135,1.091094,1.171993,107.6
135,1.091246,1.171993,107.6
135,1.091398,1.10976,107.6
135,1.091551,1.10976,107.6
135,1.091703,1.10976,107.6
135,1.091855,1.10976,107.6
135,1.092007,1.10976,107.6
135,1.09216,1.10976,107.6
135,1.092312,1.10976,107.6
135,1.092464,1.10976,107.6
135,1.092616,1.10976,107.6
135,1.092769,1.10976,107.6
135,1.092921,1.10976,107.6
135,1.093073,1.10976,107.6
135,1.093225,1.10976,107.6
135,1.093377,1.10976,107.6
135,1.09353,1.10976,107.6
135,1.093682,1.10976,107.6
135,1.093834,1.10976,107.6
135,1.093986,1.10976,107.6
135,1.094139,1.10976,107.6
135,1.094291,1.10976,107.6
135,1.094443,1.10976,107.6
135,1.094595,1.10976,107.6
135,1.094748,1.10976,107.6
135,1.0949,1.10976,107.6
135,1.095052,1.10976,107.6
135,1.095204,1.10976,107.6
135,1.095356,1.10976,107.6
135,1.095509,1.10976,107.6
135,1.095661,1.10976,107.6
135,1.095813,1.10976,107.6
135,1.095965,1.10976,107.6
135,1.096118,1.10976,107.6
135,1.09627,1.10976,107.6
135,1.096422,1.10976,107.6
135,1.096574,1.10976,107.6
135,1.096727,1.10976,107.6
135,1.096879,1.10976,107.6
135,1.097031,1.10976,107.6
135,1.097183,1.10976,107.6
135,1.097335,1.10976,107.6
135,1.097488,1.10976,107.6
135,1.09764,1.10976,107.6
135,1.097792,1.10976,107.6
135,1.097944,1.10976,107.6
135,1.098097,1.10976,107.6
135,1.098249,1.10976,107.6
135,1.098401,1.10976,107.6
135,1.098553,1.10976,107.6
135,1.098706,1.10976,107.6
135,1.098858,1.10976,107.6
135,1.09901,1.10976,107.6
135,1.099162,1.10976,107.6
135,1.099314,1.10976,107.6
135,1.099467,1.10976,107.6
135,1.099619,1.10976,107.6
135,1.099771,1.10976,107.6
135,1.099923,1.10976,107.6
135,1.100076,1.10976,107.6
135,1.100228,1.10976,107.6
135,1.10038,1.10976,107.6
135,1.100532,1.10976,107.6
135,1.100685,1.10976,107.6
135,1.100837,1.10976,107.6
135,1.100989,1.10976,107.6
135,1.101141,1.10976,107.6
135,1.101293,1.10976,107.6
135,1.101446,1.10976,107.6
135,1.101598,1.10976,107.6
135,1.10175,1.10976,107.6
135,1.101902,1.10976,107.6
135,1.102055,1.10976,107.6
135,1.102207,1.10976,107.6
135,1.102359,1.10976,107.6
135,1.102511,1.10976,107.6
135,1.102664,1.10976,107.6
135,1.102816,1.10976,107.6
135,1.102968,1.10976,107.6
135,1.10312,1.10976,107.6
135,1.103272,1.10976,107.6
135,1.103425,1.10976,107.6
135,1.103577,1.10976,107.6
135,1.103729,1.10976,107.6
135,1.103881,1.10976,107.6
135,1.104034,1.10976,107.6
135,1.104186,1.10976,107.6
135,1.104338,1.10976,107.6
135,1.10449,1.10976,107.6
135,1.104643,1.10976,107.6
135,1.104795,1.10976,107.6
135,1.104947,1.10976,107.6
135,1.105099,1.10976,107.6
135,1.105251,1.10976,107.6
135,1.105404,1.10976,107.6
135,1.105556,1.10976,107.6
135,1.105708,1.10976,107.6
135,1.10586,1.10976,107.6
135,1.106013,1.10976,107.6
135,1.106165,1.10976,107.6
135,1.106317,1.10976,107.6
135,1.106469,1.10976,107.6
135,1.106622,1.10976,107.6
136,1.106779,1.10976,107.6
136,1.106937,1.10976,107.6
